 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1173.000,17.000,1173.000,17.000,1172,16,2,2,1020,1020
2,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1215.000,28.500,1215.000,28.500,1213,28,4,1,1020,1020
3,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,1292.731,35.731,1292.731,35.731,1291,34,4,4,3315,3315
4,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1145.250,37.500,1145.250,37.500,1144,36,2,3,1020,1020
5,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,1211.500,36.500,1211.500,36.500,1211,36,1,1,255,255
6,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,1240.500,56.500,1240.500,56.500,1239,55,3,3,765,765
7,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,919.333,60.500,919.333,60.500,918,59,3,3,1530,1530
8,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,1348.000,74.500,1348.000,74.500,1347,74,2,1,510,510
9,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1372.000,75.000,1372.000,75.000,1371,74,2,2,1020,1020
10,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,14,255,0,930.000,83.000,930.000,83.000,927,80,6,5,3570,3570
11,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,903.000,85.000,903.000,85.000,902,84,2,2,1020,1020
12,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,1166.167,89.167,1166.167,89.167,1165,88,2,2,765,765
13,Output\AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,15,255,0,1238.167,90.433,1238.167,90.433,1235,89,6,3,3825,3825
