 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,5,255,0,598.900,572.700,598.900,572.700,598,571,2,3,1275,1275
2,red_thresholded,29,255,0,150.224,574.810,150.224,574.810,146,572,8,6,7395,7395
3,red_thresholded,26,255,0,545.577,578.846,545.577,578.846,542,575,7,7,6630,6630
4,red_thresholded,7,255,0,516.500,587.786,516.500,587.786,514,586,5,3,1785,1785
5,red_thresholded,9,255,0,152.167,588.389,152.167,588.389,150,587,4,3,2295,2295
6,red_thresholded,9,255,0,33.056,589.833,33.056,589.833,31,588,4,3,2295,2295
7,red_thresholded,9,255,0,101.833,593.833,101.833,593.833,100,592,3,4,2295,2295
8,red_thresholded,7,255,0,152.786,595.500,152.786,595.500,151,594,3,3,1785,1785
9,red_thresholded,22,255,0,539.182,599.682,539.182,599.682,536,596,7,8,5610,5610
10,red_thresholded,36,255,0,903.750,600.444,903.750,600.444,901,596,5,9,9180,9180
11,red_thresholded,64,255,0,513.484,603.391,513.484,603.391,508,599,11,9,16320,16320
12,red_thresholded,5,255,0,794.300,600.100,794.300,600.100,793,599,3,2,1275,1275
13,red_thresholded,39,255,0,915.115,605.346,915.115,605.346,912,600,7,9,9945,9945
14,red_thresholded,4,255,0,91.000,603.000,91.000,603.000,90,602,2,2,1020,1020
15,red_thresholded,5,255,0,117.700,603.900,117.700,603.900,116,603,3,2,1275,1275
16,red_thresholded,5,255,0,549.300,604.100,549.300,604.100,548,603,3,2,1275,1275
17,red_thresholded,33,255,0,747.076,606.924,747.076,606.924,744,603,6,7,8415,8415
18,red_thresholded,15,255,0,938.967,605.500,938.967,605.500,937,603,5,5,3825,3825
19,red_thresholded,13,255,0,782.346,606.038,782.346,606.038,780,604,5,4,3315,3315
20,red_thresholded,42,255,0,69.429,610.429,69.429,610.429,65,607,9,7,10710,10710
21,red_thresholded,12,255,0,808.167,608.917,808.167,608.917,806,607,5,4,3060,3060
22,red_thresholded,11,255,0,144.409,612.227,144.409,612.227,142,610,5,4,2805,2805
23,red_thresholded,9,255,0,129.611,613.167,129.611,613.167,128,611,3,4,2295,2295
24,red_thresholded,17,255,0,21.382,613.794,21.382,613.794,19,612,5,4,4335,4335
25,red_thresholded,6,255,0,114.667,614.500,114.667,614.500,113,613,3,3,1530,1530
26,red_thresholded,5,255,0,504.900,615.700,504.900,615.700,504,614,2,3,1275,1275
27,red_thresholded,18,255,0,51.611,619.222,51.611,619.222,49,617,5,5,4590,4590
28,red_thresholded,20,255,0,612.650,619.350,612.650,619.350,610,617,5,5,5100,5100
29,red_thresholded,4,255,0,82.500,619.250,82.500,619.250,81,618,3,2,1020,1020
30,red_thresholded,26,255,0,698.577,622.423,698.577,622.423,695,619,7,6,6630,6630
31,red_thresholded,14,255,0,656.357,622.571,656.357,622.571,654,620,5,5,3570,3570
32,red_thresholded,24,255,0,97.625,628.167,97.625,628.167,95,625,5,6,6120,6120
33,red_thresholded,16,255,0,402.312,627.062,402.312,627.062,399,625,7,4,4080,4080
34,red_thresholded,13,255,0,565.346,627.346,565.346,627.346,562,625,7,5,3315,3315
35,red_thresholded,17,255,0,839.029,629.382,839.029,629.382,836,627,6,4,4335,4335
36,red_thresholded,7,255,0,184.500,629.786,184.500,629.786,183,628,3,3,1785,1785
37,red_thresholded,4,255,0,709.000,629.000,709.000,629.000,708,628,2,2,1020,1020
38,red_thresholded,16,255,0,731.375,630.750,731.375,630.750,730,628,3,6,4080,4080
39,red_thresholded,12,255,0,112.000,630.833,112.000,630.833,110,629,4,4,3060,3060
40,red_thresholded,18,255,0,569.556,634.000,569.556,634.000,567,631,5,6,4590,4590
41,red_thresholded,11,255,0,1021.500,633.773,1021.500,633.773,1020,631,3,5,2805,2805
42,red_thresholded,30,255,0,398.133,636.400,398.133,636.400,395,633,7,7,7650,7650
43,red_thresholded,13,255,0,81.885,637.346,81.885,637.346,80,634,4,6,3315,3315
44,red_thresholded,24,255,0,146.708,637.292,146.708,637.292,144,634,5,6,6120,6120
45,red_thresholded,15,255,0,53.100,637.100,53.100,637.100,50,635,6,4,3825,3825
46,red_thresholded,38,255,0,262.474,639.632,262.474,639.632,258,635,8,9,9690,9690
47,red_thresholded,31,255,0,752.468,637.790,752.468,637.790,749,635,7,6,7905,7905
48,red_thresholded,21,255,0,246.881,640.071,246.881,640.071,244,636,5,7,5355,5355
49,red_thresholded,6,255,0,988.333,638.167,988.333,638.167,986,637,5,3,1530,1530
50,red_thresholded,33,255,0,158.136,640.773,158.136,640.773,153,638,9,6,8415,8415
51,red_thresholded,47,255,0,231.840,642.053,231.840,642.053,228,638,10,8,11985,11985
52,red_thresholded,15,255,0,427.300,640.367,427.300,640.367,425,638,5,5,3825,3825
53,red_thresholded,30,255,0,439.000,640.833,439.000,640.833,435,638,8,6,7650,7650
54,red_thresholded,7,255,0,567.071,639.786,567.071,639.786,566,638,2,4,1785,1785
55,red_thresholded,33,255,0,45.712,642.833,45.712,642.833,43,639,7,7,8415,8415
56,red_thresholded,15,255,0,733.300,640.767,733.300,640.767,731,639,5,4,3825,3825
57,red_thresholded,7,255,0,943.929,641.786,943.929,641.786,942,640,4,3,1785,1785
58,red_thresholded,38,255,0,20.500,644.000,20.500,644.000,16,641,9,6,9690,9690
59,red_thresholded,13,255,0,269.731,644.577,269.731,644.577,268,642,4,5,3315,3315
60,red_thresholded,13,255,0,680.577,645.654,680.577,645.654,679,643,3,6,3315,3315
61,red_thresholded,14,255,0,783.929,645.071,783.929,645.071,782,643,5,4,3570,3570
62,red_thresholded,7,255,0,223.786,645.500,223.786,645.500,222,644,3,3,1785,1785
63,red_thresholded,53,255,0,307.500,649.292,307.500,649.292,304,644,8,11,13515,13515
64,red_thresholded,38,255,0,376.342,649.658,376.342,649.658,372,644,9,11,9690,9690
65,red_thresholded,25,255,0,726.100,646.220,726.100,646.220,723,644,7,5,6375,6375
66,red_thresholded,6,255,0,455.000,646.500,455.000,646.500,454,645,2,3,1530,1530
67,red_thresholded,13,255,0,493.038,647.269,493.038,647.269,490,645,5,4,3315,3315
68,red_thresholded,11,255,0,532.591,646.136,532.591,646.136,530,645,5,3,2805,2805
69,red_thresholded,14,255,0,622.000,647.000,622.000,647.000,620,645,4,4,3570,3570
70,red_thresholded,14,255,0,694.857,647.714,694.857,647.714,693,645,4,5,3570,3570
71,red_thresholded,8,255,0,806.375,646.750,806.375,646.750,805,645,3,4,2040,2040
72,red_thresholded,14,255,0,93.000,647.786,93.000,647.786,89,646,7,4,3570,3570
73,red_thresholded,48,255,0,642.750,650.688,642.750,650.688,638,646,9,9,12240,12240
74,red_thresholded,4,255,0,854.250,647.500,854.250,647.500,853,646,2,3,1020,1020
75,red_thresholded,28,255,0,66.393,649.464,66.393,649.464,63,647,7,5,7140,7140
76,red_thresholded,7,255,0,827.500,650.214,827.500,650.214,826,649,3,3,1785,1785
77,red_thresholded,21,255,0,381.405,653.452,381.405,653.452,379,650,5,6,5355,5355
78,red_thresholded,13,255,0,417.115,652.115,417.115,652.115,415,650,4,4,3315,3315
79,red_thresholded,7,255,0,532.786,652.071,532.786,652.071,531,650,3,4,1785,1785
80,red_thresholded,6,255,0,475.667,652.333,475.667,652.333,474,651,4,3,1530,1530
81,red_thresholded,31,255,0,515.694,654.532,515.694,654.532,512,651,8,7,7905,7905
82,red_thresholded,47,255,0,490.287,655.309,490.287,655.309,484,652,11,8,11985,11985
83,red_thresholded,16,255,0,464.000,656.375,464.000,656.375,462,653,4,7,4080,4080
84,red_thresholded,14,255,0,424.357,656.214,424.357,656.214,422,654,4,5,3570,3570
85,red_thresholded,56,255,0,562.232,658.446,562.232,658.446,558,654,12,11,14280,14280
86,red_thresholded,19,255,0,405.026,658.079,405.026,658.079,402,656,6,4,4845,4845
87,red_thresholded,38,255,0,584.342,661.000,584.342,661.000,581,657,7,8,9690,9690
88,red_thresholded,6,255,0,468.000,659.500,468.000,659.500,467,658,2,3,1530,1530
89,red_thresholded,10,255,0,975.900,659.600,975.900,659.600,973,658,5,3,2550,2550
90,red_thresholded,27,255,0,266.944,662.204,266.944,662.204,264,659,6,6,6885,6885
91,red_thresholded,10,255,0,343.000,660.700,343.000,660.700,341,659,4,3,2550,2550
92,red_thresholded,5,255,0,989.300,659.900,989.300,659.900,988,659,3,2,1275,1275
93,red_thresholded,5,255,0,107.700,661.300,107.700,661.300,106,660,3,3,1275,1275
94,red_thresholded,4,255,0,484.750,661.500,484.750,661.500,484,660,2,3,1020,1020
95,red_thresholded,14,255,0,779.857,663.357,779.857,663.357,778,661,4,5,3570,3570
96,red_thresholded,43,255,0,1007.174,665.849,1007.174,665.849,1003,661,7,9,10965,10965
97,red_thresholded,29,255,0,359.983,667.155,359.983,667.155,357,662,5,12,7395,7395
98,red_thresholded,5,255,0,435.700,663.100,435.700,663.100,434,662,3,2,1275,1275
99,red_thresholded,7,255,0,306.500,664.214,306.500,664.214,305,663,3,3,1785,1785
100,red_thresholded,9,255,0,251.389,666.167,251.389,666.167,250,664,3,4,2295,2295
101,red_thresholded,33,255,0,301.258,667.167,301.258,667.167,298,664,7,6,8415,8415
102,red_thresholded,5,255,0,752.300,664.900,752.300,664.900,751,664,3,2,1275,1275
103,red_thresholded,17,255,0,279.147,667.853,279.147,667.853,276,665,7,5,4335,4335
104,red_thresholded,5,255,0,331.100,667.700,331.100,667.700,330,666,2,3,1275,1275
105,red_thresholded,36,255,0,374.306,669.583,374.306,669.583,370,666,8,7,9180,9180
106,red_thresholded,6,255,0,916.000,667.167,916.000,667.167,914,666,4,2,1530,1530
107,red_thresholded,39,255,0,92.962,670.679,92.962,670.679,89,667,8,7,9945,9945
108,red_thresholded,13,255,0,382.269,670.808,382.269,670.808,380,668,5,6,3315,3315
109,red_thresholded,23,255,0,487.457,670.761,487.457,670.761,485,668,5,6,5865,5865
110,red_thresholded,7,255,0,256.071,670.357,256.071,670.357,254,669,4,3,1785,1785
111,red_thresholded,22,255,0,451.636,672.273,451.636,672.273,449,669,6,6,5610,5610
