 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,390.333,4.167,390.333,4.167,388,3,4,2,1530,1530
2,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,157.500,4.500,157.500,4.500,157,4,1,1,255,255
3,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,746.000,7.500,746.000,7.500,745,6,2,3,1020,1020
4,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,197.864,9.045,197.864,9.045,196,7,4,4,2805,2805
5,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,695.500,28.500,695.500,28.500,695,27,1,3,765,765
6,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,798.500,31.000,798.500,31.000,798,30,1,2,510,510
7,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,599.333,36.667,599.333,36.667,598,35,3,3,1530,1530
8,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,16,255,0,630.000,37.500,630.000,37.500,628,35,4,5,4080,4080
9,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,155.500,37.500,155.500,37.500,155,37,1,1,255,255
10,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,596.000,38.500,596.000,38.500,595,37,2,3,1530,1530
11,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,332.100,39.300,332.100,39.300,331,38,2,3,1275,1275
12,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,32.250,40.500,32.250,40.500,31,39,2,3,1020,1020
13,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,518.500,40.000,518.500,40.000,518,39,1,2,510,510
14,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,1001.625,42.625,1001.625,42.625,1000,41,3,3,2040,2040
15,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,1021.500,43.000,1021.500,43.000,1021,42,1,2,510,510
16,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,759.625,44.625,759.625,44.625,758,43,3,3,2040,2040
17,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,403.500,45.500,403.500,45.500,403,45,1,1,255,255
18,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,444.500,47.250,444.500,47.250,443,46,3,2,1020,1020
19,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,626.750,53.375,626.750,53.375,625,52,4,3,2040,2040
20,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,9,255,0,864.167,67.389,864.167,67.389,862,66,4,3,2295,2295
21,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,876.115,70.500,876.115,70.500,874,68,4,5,3315,3315
22,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,9,255,0,1009.833,70.389,1009.833,70.389,1008,69,4,3,2295,2295
23,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,120.643,74.786,120.643,74.786,119,73,3,4,1785,1785
24,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,956.100,75.900,956.100,75.900,955,74,2,4,1275,1275
25,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,629.214,77.214,629.214,77.214,627,75,4,4,1785,1785
26,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1009.750,77.500,1009.750,77.500,1009,76,2,3,1020,1020
27,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,775.500,78.000,775.500,78.000,775,77,1,2,510,510
28,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,272.500,79.000,272.500,79.000,271,78,3,2,1020,1020
29,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,380.750,84.750,380.750,84.750,379,84,3,2,1020,1020
30,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,379.500,87.500,379.500,87.500,379,87,1,1,255,255
31,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,592.300,90.100,592.300,90.100,591,88,2,4,1275,1275
32,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,548.214,90.643,548.214,90.643,547,89,3,3,1785,1785
33,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,580.071,90.214,580.071,90.214,578,89,4,3,1785,1785
34,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,795.500,89.500,795.500,89.500,795,89,1,1,255,255
35,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,963.500,90.700,963.500,90.700,962,89,3,3,1275,1275
36,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,578.269,95.115,578.269,95.115,576,93,5,4,3315,3315
37,Output\AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,160.500,94.500,160.500,94.500,159,94,3,1,765,765
