 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,10,255,0,32.900,195.800,32.900,195.800,31,194,4,4,2550,2550
2,red_thresholded,24,255,0,7.708,207.667,7.708,207.667,4,205,8,5,6120,6120
3,red_thresholded,10,255,0,147.000,208.500,147.000,208.500,145,207,4,3,2550,2550
4,red_thresholded,8,255,0,179.375,216.625,179.375,216.625,178,215,3,3,2040,2040
5,red_thresholded,18,255,0,215.167,238.611,215.167,238.611,213,236,4,6,4590,4590
6,red_thresholded,10,255,0,223.800,239.300,223.800,239.300,222,238,4,3,2550,2550
7,red_thresholded,7,255,0,29.214,242.500,29.214,242.500,28,241,3,3,1785,1785
8,red_thresholded,15,255,0,271.767,247.833,271.767,247.833,270,245,4,5,3825,3825
9,red_thresholded,31,255,0,76.984,248.565,76.984,248.565,73,246,9,5,7905,7905
10,red_thresholded,10,255,0,16.200,249.700,16.200,249.700,14,248,4,3,2550,2550
11,red_thresholded,8,255,0,237.625,253.250,237.625,253.250,236,251,3,4,2040,2040
12,red_thresholded,24,255,0,180.417,260.625,180.417,260.625,177,258,7,5,6120,6120
13,red_thresholded,8,255,0,205.375,262.000,205.375,262.000,204,260,3,4,2040,2040
14,red_thresholded,23,255,0,116.283,288.196,116.283,288.196,113,285,6,6,5865,5865
15,red_thresholded,22,255,0,125.091,289.955,125.091,289.955,121,288,7,4,5610,5610
16,red_thresholded,9,255,0,164.833,294.389,164.833,294.389,163,293,4,3,2295,2295
17,red_thresholded,12,255,0,162.000,301.500,162.000,301.500,160,300,4,3,3060,3060
18,red_thresholded,7,255,0,415.929,302.786,415.929,302.786,414,301,4,3,1785,1785
19,red_thresholded,5,255,0,201.300,307.100,201.300,307.100,200,306,3,2,1275,1275
20,red_thresholded,11,255,0,52.409,308.864,52.409,308.864,51,307,3,4,2805,2805
21,red_thresholded,14,255,0,349.857,312.714,349.857,312.714,348,310,4,5,3570,3570
22,red_thresholded,5,255,0,251.300,320.100,251.300,320.100,250,319,3,2,1275,1275
23,red_thresholded,7,255,0,38.500,321.786,38.500,321.786,37,320,3,3,1785,1785
24,red_thresholded,13,255,0,258.500,321.500,258.500,321.500,256,320,5,3,3315,3315
25,red_thresholded,9,255,0,333.389,321.833,333.389,321.833,332,320,3,4,2295,2295
26,red_thresholded,24,255,0,386.958,323.625,386.958,323.625,384,321,6,5,6120,6120
27,red_thresholded,16,255,0,425.312,324.750,425.312,324.750,423,322,4,6,4080,4080
28,red_thresholded,26,255,0,325.885,329.731,325.885,329.731,322,328,9,4,6630,6630
29,red_thresholded,12,255,0,398.750,330.167,398.750,330.167,397,328,4,4,3060,3060
30,red_thresholded,38,255,0,495.658,332.263,495.658,332.263,492,329,7,7,9690,9690
31,red_thresholded,14,255,0,5.643,332.357,5.643,332.357,4,330,4,5,3570,3570
32,red_thresholded,10,255,0,419.300,332.500,419.300,332.500,417,331,4,3,2550,2550
33,red_thresholded,5,255,0,20.300,337.100,20.300,337.100,19,336,3,2,1275,1275
34,red_thresholded,44,255,0,483.500,342.136,483.500,342.136,479,337,9,10,11220,11220
35,red_thresholded,12,255,0,606.750,340.333,606.750,340.333,604,338,5,4,3060,3060
36,red_thresholded,12,255,0,6.833,343.000,6.833,343.000,5,341,4,4,3060,3060
37,red_thresholded,4,255,0,131.000,342.000,131.000,342.000,130,341,2,2,1020,1020
38,red_thresholded,50,255,0,443.120,345.660,443.120,345.660,439,341,8,9,12750,12750
39,red_thresholded,5,255,0,457.700,342.300,457.700,342.300,456,341,3,3,1275,1275
40,red_thresholded,26,255,0,382.385,344.769,382.385,344.769,379,342,7,6,6630,6630
41,red_thresholded,24,255,0,465.208,347.583,465.208,347.583,462,345,6,5,6120,6120
42,red_thresholded,9,255,0,506.722,347.167,506.722,347.167,505,345,3,4,2295,2295
43,red_thresholded,5,255,0,43.300,350.900,43.300,350.900,42,350,3,2,1275,1275
44,red_thresholded,14,255,0,30.214,353.786,30.214,353.786,27,351,6,6,3570,3570
45,red_thresholded,10,255,0,376.300,356.200,376.300,356.200,375,354,3,4,2550,2550
46,red_thresholded,9,255,0,77.500,357.833,77.500,357.833,76,356,3,4,2295,2295
