 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,4,255,0,1010.000,247.000,1010.000,247.000,1009,246,2,2,1020,1020
2,red_thresholded,5,255,0,1007.900,272.700,1007.900,272.700,1007,271,2,3,1275,1275
3,red_thresholded,5,255,0,822.500,273.500,822.500,273.500,821,272,3,3,1275,1275
4,red_thresholded,12,255,0,975.750,325.917,975.750,325.917,974,324,4,4,3060,3060
5,red_thresholded,23,255,0,973.587,333.152,973.587,333.152,971,330,5,6,5865,5865
6,red_thresholded,10,255,0,960.700,336.900,960.700,336.900,959,335,4,4,2550,2550
7,red_thresholded,7,255,0,1019.357,348.929,1019.357,348.929,1018,347,3,4,1785,1785
8,red_thresholded,23,255,0,874.239,358.587,874.239,358.587,871,355,6,7,5865,5865
9,red_thresholded,22,255,0,618.955,359.909,618.955,359.909,616,357,6,6,5610,5610
10,red_thresholded,6,255,0,1016.500,360.667,1016.500,360.667,1015,359,3,3,1530,1530
11,red_thresholded,22,255,0,1009.955,370.091,1009.955,370.091,1007,368,6,5,5610,5610
12,red_thresholded,8,255,0,858.750,378.250,858.750,378.250,857,377,4,3,2040,2040
13,red_thresholded,27,255,0,1018.981,380.389,1018.981,380.389,1015,377,7,7,6885,6885
14,red_thresholded,20,255,0,762.550,379.900,762.550,379.900,760,378,6,4,5100,5100
15,red_thresholded,15,255,0,782.100,382.100,782.100,382.100,780,380,4,4,3825,3825
16,red_thresholded,7,255,0,1004.786,380.929,1004.786,380.929,1003,380,4,2,1785,1785
17,red_thresholded,6,255,0,696.000,384.167,696.000,384.167,694,383,4,2,1530,1530
18,red_thresholded,16,255,0,859.188,387.438,859.188,387.438,857,385,4,5,4080,4080
19,red_thresholded,5,255,0,818.100,391.500,818.100,391.500,817,390,2,3,1275,1275
20,red_thresholded,12,255,0,1005.667,393.000,1005.667,393.000,1003,391,5,4,3060,3060
21,red_thresholded,11,255,0,780.682,397.227,780.682,397.227,779,395,4,4,2805,2805
22,red_thresholded,29,255,0,817.707,398.293,817.707,398.293,815,395,6,6,7395,7395
23,red_thresholded,37,255,0,756.527,400.770,756.527,400.770,753,397,8,7,9435,9435
24,red_thresholded,14,255,0,797.714,400.000,797.714,400.000,795,398,5,4,3570,3570
25,red_thresholded,16,255,0,1015.000,401.625,1015.000,401.625,1012,399,6,5,4080,4080
26,red_thresholded,51,255,0,828.578,403.637,828.578,403.637,824,400,9,8,13005,13005
27,red_thresholded,9,255,0,967.056,401.833,967.056,401.833,965,400,4,4,2295,2295
28,red_thresholded,13,255,0,938.346,404.423,938.346,404.423,936,402,4,5,3315,3315
29,red_thresholded,12,255,0,990.833,406.750,990.833,406.750,989,404,4,6,3060,3060
30,red_thresholded,23,255,0,874.196,409.022,874.196,409.022,871,406,6,6,5865,5865
31,red_thresholded,8,255,0,935.000,411.000,935.000,411.000,933,410,4,2,2040,2040
32,red_thresholded,37,255,0,1007.068,413.878,1007.068,413.878,1004,410,7,9,9435,9435
33,red_thresholded,6,255,0,659.333,413.167,659.333,413.167,658,412,3,3,1530,1530
34,red_thresholded,13,255,0,1013.500,414.500,1013.500,414.500,1012,412,4,5,3315,3315
35,red_thresholded,37,255,0,815.257,417.527,815.257,417.527,811,413,8,8,9435,9435
36,red_thresholded,6,255,0,917.333,418.167,917.333,418.167,916,417,3,3,1530,1530
37,red_thresholded,11,255,0,990.409,420.227,990.409,420.227,989,418,3,5,2805,2805
38,red_thresholded,24,255,0,947.625,422.250,947.625,422.250,945,419,5,7,6120,6120
39,red_thresholded,52,255,0,840.096,426.519,840.096,426.519,837,421,7,11,13260,13260
40,red_thresholded,6,255,0,642.333,424.667,642.333,424.667,641,423,3,3,1530,1530
41,red_thresholded,26,255,0,870.846,426.923,870.846,426.923,868,424,6,6,6630,6630
42,red_thresholded,14,255,0,813.429,427.214,813.429,427.214,811,425,5,5,3570,3570
43,red_thresholded,10,255,0,827.500,429.300,827.500,429.300,826,427,3,4,2550,2550
44,red_thresholded,14,255,0,963.929,430.071,963.929,430.071,961,428,5,4,3570,3570
45,red_thresholded,35,255,0,1002.557,431.043,1002.557,431.043,999,428,8,7,8925,8925
46,red_thresholded,4,255,0,912.000,430.000,912.000,430.000,911,429,2,2,1020,1020
47,red_thresholded,19,255,0,830.711,434.132,830.711,434.132,828,432,5,5,4845,4845
48,red_thresholded,12,255,0,950.917,433.583,950.917,433.583,949,432,4,4,3060,3060
