 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,4,255,0,14.000,2.500,14.000,2.500,13,1,2,3,1020,1020
2,red_thresholded,12,255,0,30.417,3.667,30.417,3.667,29,1,3,5,3060,3060
3,red_thresholded,4,255,0,232.000,2.000,232.000,2.000,231,1,2,2,1020,1020
4,red_thresholded,52,255,0,69.865,8.827,69.865,8.827,65,5,10,8,13260,13260
5,red_thresholded,86,255,0,52.977,11.686,52.977,11.686,46,6,13,12,21930,21930
6,red_thresholded,4,255,0,223.000,12.000,223.000,12.000,222,11,2,2,1020,1020
7,red_thresholded,55,255,0,193.864,17.864,193.864,17.864,188,14,11,8,14025,14025
8,red_thresholded,13,255,0,23.038,16.731,23.038,16.731,20,15,6,3,3315,3315
9,red_thresholded,24,255,0,259.708,24.333,259.708,24.333,255,21,8,7,6120,6120
10,red_thresholded,28,255,0,242.929,24.821,242.929,24.821,240,22,6,6,7140,7140
11,red_thresholded,14,255,0,94.357,25.214,94.357,25.214,92,23,4,5,3570,3570
12,red_thresholded,5,255,0,154.100,32.300,154.100,32.300,153,31,2,3,1275,1275
13,red_thresholded,12,255,0,275.167,36.000,275.167,36.000,273,34,4,4,3060,3060
14,red_thresholded,12,255,0,264.000,37.000,264.000,37.000,262,35,4,4,3060,3060
15,red_thresholded,20,255,0,329.750,37.450,329.750,37.450,327,35,5,5,5100,5100
16,red_thresholded,47,255,0,138.585,39.734,138.585,39.734,134,36,9,8,11985,11985
17,red_thresholded,17,255,0,153.382,41.971,153.382,41.971,151,40,5,4,4335,4335
18,red_thresholded,10,255,0,225.700,44.000,225.700,44.000,224,42,3,4,2550,2550
19,red_thresholded,18,255,0,145.611,47.389,145.611,47.389,143,45,5,5,4590,4590
20,red_thresholded,4,255,0,306.000,46.000,306.000,46.000,305,45,2,2,1020,1020
21,red_thresholded,21,255,0,78.262,49.786,78.262,49.786,76,47,5,6,5355,5355
22,red_thresholded,26,255,0,155.346,52.962,155.346,52.962,152,50,7,6,6630,6630
23,red_thresholded,15,255,0,226.567,51.767,226.567,51.767,224,50,5,4,3825,3825
24,red_thresholded,34,255,0,81.853,56.294,81.853,56.294,77,52,10,8,8670,8670
25,red_thresholded,57,255,0,98.500,57.132,98.500,57.132,95,52,8,10,14535,14535
26,red_thresholded,26,255,0,360.923,55.731,360.923,55.731,357,52,8,7,6630,6630
27,red_thresholded,12,255,0,265.083,61.750,265.083,61.750,263,60,5,4,3060,3060
28,red_thresholded,6,255,0,232.333,62.500,232.333,62.500,231,61,3,3,1530,1530
29,red_thresholded,15,255,0,200.567,64.100,200.567,64.100,198,62,5,4,3825,3825
30,red_thresholded,13,255,0,350.500,64.500,350.500,64.500,348,63,5,3,3315,3315
31,red_thresholded,4,255,0,166.750,66.750,166.750,66.750,165,66,3,2,1020,1020
32,red_thresholded,32,255,0,90.000,71.312,90.000,71.312,85,69,10,5,8160,8160
33,red_thresholded,25,255,0,172.260,73.060,172.260,73.060,170,69,6,7,6375,6375
34,red_thresholded,12,255,0,238.500,71.000,238.500,71.000,237,69,3,4,3060,3060
35,red_thresholded,4,255,0,354.750,72.250,354.750,72.250,353,71,3,2,1020,1020
36,red_thresholded,39,255,0,93.936,79.551,93.936,79.551,90,76,8,7,9945,9945
37,red_thresholded,9,255,0,352.500,77.833,352.500,77.833,351,76,3,4,2295,2295
38,red_thresholded,22,255,0,347.591,80.409,347.591,80.409,345,78,5,5,5610,5610
39,red_thresholded,23,255,0,78.717,84.674,78.717,84.674,76,81,5,7,5865,5865
40,red_thresholded,17,255,0,262.088,83.794,262.088,83.794,259,81,6,5,4335,4335
41,red_thresholded,16,255,0,314.688,82.875,314.688,82.875,312,81,5,4,4080,4080
