 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,34.333,342.500,34.333,342.500,33,341,3,3,1530,1530
2,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,39.227,342.682,39.227,342.682,37,341,4,4,2805,2805
3,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,80.500,346.500,80.500,346.500,80,345,1,3,765,765
4,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,193.500,360.500,193.500,360.500,193,360,1,1,255,255
5,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,39.000,364.500,39.000,364.500,38,364,2,1,510,510
6,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,395.214,366.500,395.214,366.500,394,365,3,3,1785,1785
7,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,12,255,0,118.167,367.333,118.167,367.333,115,366,6,3,3060,3060
8,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,159.000,366.500,159.000,366.500,158,366,2,1,510,510
9,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,42.900,368.700,42.900,368.700,42,367,2,3,1275,1275
10,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,175.000,372.500,175.000,372.500,174,372,2,1,510,510
11,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,159.833,374.833,159.833,374.833,158,373,3,3,1530,1530
12,Output\AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,199.300,374.100,199.300,374.100,198,373,3,2,1275,1275
