 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,87.500,600.500,87.500,600.500,87,600,1,1,255,255
2,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,79.000,624.500,79.000,624.500,78,623,2,3,1020,1020
3,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,297.500,626.000,297.500,626.000,296,625,3,2,1020,1020
4,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,26.500,636.500,26.500,636.500,26,636,1,1,255,255
5,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,746.500,641.500,746.500,641.500,746,641,1,1,255,255
6,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,747.300,646.100,747.300,646.100,746,645,3,2,1275,1275
7,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,18.833,648.167,18.833,648.167,18,647,2,2,765,765
8,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,557.500,650.000,557.500,650.000,556,649,3,2,1020,1020
9,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,18,255,0,694.889,653.611,694.889,653.611,693,650,4,7,4590,4590
10,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,690.500,654.500,690.500,654.500,690,654,1,1,255,255
11,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,241.000,657.750,241.000,657.750,240,656,2,3,1020,1020
12,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,690.500,657.500,690.500,657.500,690,657,1,1,255,255
13,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,18,255,0,705.444,663.500,705.444,663.500,704,659,3,9,4590,4590
14,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,17,255,0,530.735,662.618,530.735,662.618,528,660,5,5,4335,4335
15,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,574.100,664.700,574.100,664.700,573,663,2,3,1275,1275
16,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,28.500,665.500,28.500,665.500,27,665,3,1,765,765
17,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,827.000,667.000,827.000,667.000,826,666,2,2,510,510
18,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,12,255,0,50.417,669.083,50.417,669.083,48,667,4,5,3060,3060
19,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,25,255,0,150.540,671.100,150.540,671.100,147,668,6,7,6375,6375
20,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,737.955,678.864,737.955,678.864,735,677,5,4,2805,2805
21,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,874.682,681.045,874.682,681.045,873,679,4,4,2805,2805
22,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,439.500,683.000,439.500,683.000,439,682,1,2,510,510
23,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,682.333,684.500,682.333,684.500,681,683,3,3,1530,1530
24,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,83.500,685.500,83.500,685.500,83,685,1,1,255,255
25,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,758.500,686.500,758.500,686.500,757,686,3,1,765,765
26,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,672.250,691.750,672.250,691.750,671,690,2,3,1020,1020
27,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,556.643,701.929,556.643,701.929,555,700,3,4,1785,1785
28,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,813.136,704.864,813.136,704.864,811,702,4,6,2805,2805
29,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,270.500,711.500,270.500,711.500,269,711,3,1,765,765
30,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,9,255,0,208.833,713.722,208.833,713.722,207,712,4,4,2295,2295
31,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,254.000,712.500,254.000,712.500,253,712,2,1,510,510
32,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,597.100,713.700,597.100,713.700,595,712,4,3,1275,1275
33,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,344.000,714.000,344.000,714.000,343,713,2,2,1020,1020
34,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,628.071,714.786,628.071,714.786,627,713,2,4,1785,1785
35,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,187.667,718.000,187.667,718.000,186,716,3,4,1530,1530
36,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,176.000,719.500,176.000,719.500,175,719,2,1,510,510
37,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,113.750,721.500,113.750,721.500,112,720,3,3,1020,1020
38,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,578.500,722.500,578.500,722.500,578,722,1,1,255,255
39,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,10,255,0,95.200,725.900,95.200,725.900,93,724,4,4,2550,2550
40,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,16,255,0,783.625,727.062,783.625,727.062,781,724,5,5,4080,4080
41,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,117.500,725.500,117.500,725.500,117,725,1,1,255,255
42,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,847.214,725.929,847.214,725.929,845,725,4,2,1785,1785
43,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,12,255,0,398.000,731.167,398.000,731.167,396,729,4,4,3060,3060
44,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,717.250,731.750,717.250,731.750,716,730,2,3,1020,1020
45,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,897.900,735.700,897.900,735.700,897,734,2,3,1275,1275
46,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,779.667,738.500,779.667,738.500,778,737,3,3,1530,1530
47,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,17,255,0,215.441,743.971,215.441,743.971,212,742,6,4,4335,4335
48,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,904.346,746.115,904.346,746.115,902,744,4,5,3315,3315
49,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,337.500,751.500,337.500,751.500,337,750,1,3,765,765
50,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,860.500,753.500,860.500,753.500,860,753,1,1,255,255
51,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,846.167,755.167,846.167,755.167,845,754,2,2,765,765
52,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,920.375,755.625,920.375,755.625,919,754,3,3,2040,2040
53,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,736.700,757.100,736.700,757.100,735,756,3,2,1275,1275
54,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,15,255,0,861.833,759.100,861.833,759.100,858,756,6,6,3825,3825
55,Output\AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,442.167,758.167,442.167,758.167,441,757,2,2,765,765
