 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,1017.250,379.750,1017.250,379.750,1016,378,2,3,1020,1020
2,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,873.500,426.500,873.500,426.500,873,426,1,1,255,255
3,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,831.000,436.000,831.000,436.000,830,435,2,2,510,510
4,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,852.000,458.000,852.000,458.000,851,457,2,2,510,510
5,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,2,255,0,749.000,459.000,749.000,459.000,748,458,2,2,510,510
6,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,988.833,464.833,988.833,464.833,988,464,2,2,765,765
7,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,666.100,503.300,666.100,503.300,665,502,2,3,1275,1275
8,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,968.786,527.357,968.786,527.357,967,525,3,5,1785,1785
9,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,6,255,0,908.000,547.500,908.000,547.500,907,546,2,3,1530,1530
10,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,644.900,558.300,644.900,558.300,644,557,2,3,1275,1275
11,Output\AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,916.300,562.500,916.300,562.500,915,561,3,3,1275,1275
