 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,118.346,581.577,118.346,581.577,117,579,3,5,3315,3315
2,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,178.625,585.500,178.625,585.500,177,584,3,3,2040,2040
3,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,201.750,591.750,201.750,591.750,200,591,3,2,1020,1020
4,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,19,255,0,84.658,608.342,84.658,608.342,82,606,6,5,4845,4845
5,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,136.500,610.500,136.500,610.500,136,610,1,1,255,255
6,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,124.500,615.500,124.500,615.500,124,615,1,1,255,255
7,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,211.167,621.833,211.167,621.833,210,621,2,2,765,765
8,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,125.100,634.300,125.100,634.300,124,633,2,3,1275,1275
9,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,12,255,0,64.750,649.750,64.750,649.750,62,648,6,3,3060,3060
10,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,7,255,0,498.643,719.214,498.643,719.214,497,718,3,3,1785,1785
11,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,346.500,719.500,346.500,719.500,346,719,1,1,255,255
12,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,568.500,727.500,568.500,727.500,568,727,1,1,255,255
13,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,103.136,730.409,103.136,730.409,101,729,4,3,2805,2805
14,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,9,255,0,965.944,730.833,965.944,730.833,964,729,4,3,2295,2295
15,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,13,255,0,490.885,749.500,490.885,749.500,489,747,4,5,3315,3315
16,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,15,255,0,362.700,753.633,362.700,753.633,360,751,5,5,3825,3825
17,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,104.250,754.625,104.250,754.625,102,753,4,3,2040,2040
18,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,880.500,753.500,880.500,753.500,880,753,1,1,255,255
19,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,547.250,764.750,547.250,764.750,546,764,3,2,1020,1020
20,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,428.500,766.750,428.500,766.750,427,765,3,3,1020,1020
21,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,11,255,0,216.318,779.682,216.318,779.682,214,778,5,4,2805,2805
22,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,46.500,783.500,46.500,783.500,46,783,1,1,255,255
23,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,208.500,789.500,208.500,789.500,208,789,1,1,255,255
24,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,3,255,0,788.167,793.167,788.167,793.167,787,792,2,2,765,765
25,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,1,255,0,830.500,797.500,830.500,797.500,830,797,1,1,255,255
26,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,409.100,799.300,409.100,799.300,408,798,2,3,1275,1275
27,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,5,255,0,280.500,802.700,280.500,802.700,279,801,3,4,1275,1275
28,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,4,255,0,449.750,802.500,449.750,802.500,448,801,3,3,1020,1020
29,Output\AB7924_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif_colocs,8,255,0,398.625,807.375,398.625,807.375,397,806,3,3,2040,2040
