 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,15,255,0,113.500,337.433,113.500,337.433,112,335,4,6,3825,3825
2,red_thresholded,4,255,0,133.500,340.750,133.500,340.750,132,340,3,2,1020,1020
3,red_thresholded,19,255,0,100.184,344.605,100.184,344.605,98,341,4,7,4845,4845
4,red_thresholded,33,255,0,165.227,347.652,165.227,347.652,162,344,7,7,8415,8415
5,red_thresholded,20,255,0,46.950,357.750,46.950,357.750,45,355,4,6,5100,5100
6,red_thresholded,22,255,0,122.136,359.727,122.136,359.727,117,358,9,4,5610,5610
7,red_thresholded,13,255,0,78.115,361.115,78.115,361.115,76,359,4,4,3315,3315
8,red_thresholded,6,255,0,176.000,365.500,176.000,365.500,175,364,2,3,1530,1530
9,red_thresholded,11,255,0,24.136,366.591,24.136,366.591,22,365,4,3,2805,2805
10,red_thresholded,36,255,0,131.611,370.500,131.611,370.500,129,365,6,11,9180,9180
11,red_thresholded,5,255,0,49.900,371.300,49.900,371.300,49,370,2,3,1275,1275
12,red_thresholded,6,255,0,70.000,374.500,70.000,374.500,69,373,2,3,1530,1530
13,red_thresholded,11,255,0,186.591,375.773,186.591,375.773,185,373,3,5,2805,2805
14,red_thresholded,16,255,0,29.500,379.625,29.500,379.625,27,377,5,5,4080,4080
15,red_thresholded,19,255,0,34.553,384.237,34.553,384.237,32,381,5,6,4845,4845
16,red_thresholded,9,255,0,11.167,388.722,11.167,388.722,9,387,4,3,2295,2295
17,red_thresholded,10,255,0,70.200,391.300,70.200,391.300,68,389,4,5,2550,2550
18,red_thresholded,24,255,0,187.292,391.750,187.292,391.750,185,389,5,6,6120,6120
19,red_thresholded,5,255,0,196.100,392.300,196.100,392.300,195,391,2,3,1275,1275
20,red_thresholded,17,255,0,115.382,394.088,115.382,394.088,113,392,5,4,4335,4335
21,red_thresholded,8,255,0,86.125,396.625,86.125,396.625,85,395,3,4,2040,2040
22,red_thresholded,17,255,0,196.029,398.500,196.029,398.500,194,395,4,6,4335,4335
23,red_thresholded,12,255,0,262.167,400.167,262.167,400.167,260,398,4,4,3060,3060
24,red_thresholded,6,255,0,130.667,402.667,130.667,402.667,129,401,3,3,1530,1530
25,red_thresholded,36,255,0,159.000,404.472,159.000,404.472,155,401,8,8,9180,9180
26,red_thresholded,54,255,0,212.630,405.759,212.630,405.759,208,401,9,10,13770,13770
27,red_thresholded,33,255,0,282.924,405.985,282.924,405.985,280,402,6,8,8415,8415
28,red_thresholded,5,255,0,9.700,408.900,9.700,408.900,9,407,2,4,1275,1275
29,red_thresholded,5,255,0,13.300,412.100,13.300,412.100,12,411,3,2,1275,1275
30,red_thresholded,19,255,0,230.605,414.237,230.605,414.237,228,411,5,6,4845,4845
31,red_thresholded,53,255,0,142.443,420.538,142.443,420.538,137,416,10,11,13515,13515
32,red_thresholded,4,255,0,72.000,423.000,72.000,423.000,71,422,2,2,1020,1020
33,red_thresholded,9,255,0,296.167,424.167,296.167,424.167,294,422,4,4,2295,2295
34,red_thresholded,19,255,0,350.868,424.026,350.868,424.026,348,422,6,4,4845,4845
35,red_thresholded,25,255,0,42.860,426.180,42.860,426.180,39,424,7,5,6375,6375
36,red_thresholded,20,255,0,134.350,431.250,134.350,431.250,132,429,5,5,5100,5100
37,red_thresholded,10,255,0,311.800,431.100,311.800,431.100,310,429,4,4,2550,2550
38,red_thresholded,24,255,0,376.375,432.667,376.375,432.667,374,430,5,6,6120,6120
39,red_thresholded,64,255,0,12.438,437.375,12.438,437.375,8,432,8,11,16320,16320
40,red_thresholded,19,255,0,337.658,436.553,337.658,436.553,335,434,5,5,4845,4845
41,red_thresholded,4,255,0,92.000,438.000,92.000,438.000,91,437,2,2,1020,1020
